Wall time,Step,Value
1598648518.9561222,320858,0.00027754902839660645
1598648538.910655,320927,0.0003694891929626465
1598648544.125124,320955,0.008192390203475952
1598648651.364343,321383,0.0007605701684951782
1598648907.7446105,322388,4.971027374267578e-05
1598649131.4462647,323008,0.004121020436286926
1598649142.079271,323049,0.00024899840354919434
1598649326.1020412,323527,0.0016642510890960693
1598649619.9507039,324304,0.0003283768892288208
1598649760.7617476,324689,0.010009974241256714
1598649910.0813143,325062,0.00024056434631347656
1598650410.1702342,326379,0.004732340574264526
1598650529.252617,326676,0.000533178448677063
1598651054.9772859,328038,0.00038817524909973145
1598651247.3768172,328543,0.00014701485633850098
1598651247.5782225,328544,0.019978612661361694
1598651443.9830136,329050,0.0018492639064788818
1598651706.2106328,329710,0.000694766640663147
1598651830.4934728,330047,0.00018295645713806152
1598651938.2382877,330331,0.0003121495246887207
1598652180.2194428,330969,0.0012698173522949219
1598652432.3262503,331638,0.00025910139083862305
1598652546.421928,331949,0.0004700571298599243
1598652552.1102784,331976,0.0021530240774154663
1598652619.4342868,332127,0.0003654062747955322
1598652666.8610203,332258,0.0008574128150939941
1598652847.5428605,332720,0.0011197328567504883
1598652877.3025072,332806,0.00013959407806396484
1598653041.5162148,333257,0.0005038678646087646
1598653073.4144824,333325,0.0009516775608062744
1598653235.7187738,333763,0.0003376007080078125
1598653498.4508872,334442,0.014306426048278809
1598653500.159623,334448,0.00046762824058532715
1598653507.9830027,334477,0.0025573372840881348
1598653945.7976801,335626,0.0002759397029876709
1598654221.6456587,336383,0.02314913272857666
1598654225.4302413,336392,0.020697370171546936
1598654356.4102366,336724,0.00011602044105529785
1598655105.5009594,338708,0.0001728832721710205
1598655111.2573297,338736,0.011318042874336243
1598655163.0623863,338890,0.0013082027435302734
1598655417.5879896,339545,0.00010645389556884766
1598656250.3411245,341761,0.0029081255197525024
1598656273.7749577,341807,0.0005352646112442017
1598656276.5141408,341820,0.03404577076435089
1598656741.7212243,343065,0.00027880072593688965
1598656772.4795835,343149,0.0005639195442199707
1598657292.55823,344503,0.00011396408081054688
1598657298.8244407,344533,0.00355742871761322
1598657370.02626,344721,0.0017336010932922363
1598657582.8109243,345279,0.0005227923393249512
1598657622.8264046,345392,0.0020501911640167236
1598658293.5697355,347111,0.0004027634859085083
1598658694.7784011,348184,0.00027742981910705566
1598658838.1143148,348541,0.0014314651489257812
1598658983.1957912,348924,0.0006474852561950684
1598659144.4410572,349354,0.000363081693649292
1598660379.9542553,352560,0.013792671263217926
1598660410.0398424,352628,0.0002511739730834961
1598660411.9056072,352633,0.0003925412893295288
1598660630.5708034,353205,0.0001309514045715332
1598661029.7244315,354251,0.07489077746868134
1598661961.136513,356694,0.0005468428134918213
1598662434.9449623,357924,0.0037005245685577393
1598662489.1885355,358083,0.0006348341703414917
1598662524.170214,358162,0.00018936395645141602
1598662534.0821214,358196,0.00013762712478637695
1598662679.718689,358582,0.0035669058561325073
1598662771.541014,358807,0.04936441034078598
1598662981.4687488,359382,0.00021597743034362793
1598663135.1604178,359790,0.000179290771484375
1598663355.4649312,360333,0.004752352833747864
1598663394.7622871,360449,0.00874108076095581
1598663516.6662786,360774,0.00030046701431274414
1598663656.7987127,361121,0.008331209421157837
1598663920.7972026,361845,0.006718739867210388
1598663956.149156,361928,0.03348635137081146
1598664115.747882,362358,0.03647042065858841
1598664264.163255,362748,0.0010037273168563843
1598664382.5284915,363061,0.005065247416496277
1598664871.1816952,364334,0.00163954496383667
1598665033.331028,364770,0.00033921003341674805
1598665039.734731,364798,0.006316959857940674
1598665257.439762,365367,0.0036506205797195435
1598665821.9334443,366868,7.036328315734863e-05
1598666369.0915573,368316,0.00040522217750549316
1598666525.8372402,368721,0.0006147325038909912
1598666661.441477,369093,0.0028819292783737183
1598666897.3893137,369705,0.000360831618309021
1598667008.4149005,370001,0.005977839231491089
1598667320.2983043,370837,0.009499087929725647
1598667431.6785164,371125,0.0005170106887817383
1598667473.3662639,371252,0.0004944801330566406
1598667498.4952476,371315,0.03036808967590332
1598667653.5359764,371727,0.00044661760330200195
1598668445.641424,373827,0.08949898183345795
1598668648.9892554,374387,0.0002911388874053955
1598668830.0814855,374855,0.00036206841468811035
1598668908.4172025,375051,0.00018462538719177246
1598668983.9431405,375257,0.0003452003002166748
1598669096.5780237,375549,0.0001392364501953125
1598669205.2730286,375828,0.00023353099822998047
1598669443.9022417,376487,0.0008816421031951904
1598669624.495732,376965,0.0023592114448547363
1598669690.5540607,377111,0.0009271502494812012
1598669699.1271522,377135,0.0010246038436889648
1598669747.250242,377282,0.0004639923572540283
1598669778.5502656,377371,0.00043676793575286865
1598669997.8137655,377925,0.000467151403427124
1598670107.8695722,378231,0.0007584095001220703
1598670506.839229,379286,0.0003362894058227539
1598670681.3131256,379734,8.988380432128906e-05
1598670717.7342741,379828,0.0005329251289367676
1598670848.2903733,380186,0.005845114588737488
1598670921.3956864,380381,0.004555881023406982
1598671025.5852091,380647,0.0002471804618835449
1598671404.7339945,381652,0.013517230749130249
1598671627.5159383,382208,0.003911703824996948
1598671790.3942876,382635,0.0005393028259277344
1598671894.3795712,382911,0.0009267628192901611
1598671973.1625495,383120,0.005017504096031189
1598672238.4668548,383825,0.000176161527633667
1598672241.1932313,383836,0.01077328622341156
1598672610.9749413,384810,0.0006949454545974731
1598672652.5505216,384923,0.002116650342941284
1598672885.6062698,385507,0.0011018812656402588
1598672974.6911662,385754,0.0006563514471054077
1598673120.9662302,386119,0.00017559528350830078
1598673172.7357187,386271,0.003006577491760254
1598673241.5857353,386456,0.0004388391971588135
1598673622.9062507,387499,0.0007425546646118164
1598673682.9273336,387646,0.00017440319061279297
1598673711.9939313,387709,0.0007567107677459717
1598673807.2603166,387982,0.00047451257705688477
1598673848.0716937,388096,0.0005920529365539551
1598674000.0982618,388491,0.002990022301673889
1598674135.0683,388838,0.00021323561668395996
1598674259.2187796,389174,0.0005555152893066406
1598674437.2611809,389615,5.558133125305176e-05
1598675039.5129883,391221,0.0003603696823120117
1598675426.3969958,392243,6.216764450073242e-05
1598675781.4537246,393192,0.000939786434173584
1598675872.1868212,393407,0.010574191808700562
1598676228.5529246,394358,0.005415871739387512
1598676443.4980826,394913,0.00698128342628479
1598676539.5622973,395173,0.0003344118595123291
1598676709.9542725,395606,6.276369094848633e-05
1598676870.3325238,396040,0.001464247703552246
1598676913.593231,396158,5.6862831115722656e-05
1598677180.8622408,396859,0.00015279650688171387
1598677430.0459454,397510,0.0026282817125320435
1598677525.3345134,397770,0.00023224949836730957
1598677589.5616164,397935,0.0004165768623352051
1598677688.1750157,398196,0.0005372166633605957
1598677702.9056146,398206,0.002109810709953308
1598678099.2183907,399282,0.00017154216766357422
1598678455.434247,400198,0.0016604959964752197
1598678574.2809474,400502,0.000471651554107666
1598678626.4782727,400634,0.003332868218421936
1598679569.6983979,403110,0.014280855655670166
1598679628.214997,403291,0.0006399452686309814
1598679682.2641754,403408,0.027831345796585083
1598679699.5272512,403485,0.008442290127277374
1598679990.8770602,404201,0.0005248188972473145
1598680203.5009358,404778,0.007326245307922363
1598680595.518288,405759,0.00024130940437316895
1598680629.4146504,405847,0.006878107786178589
1598681273.4142492,407517,0.0348014310002327
1598681438.471379,407949,0.0012610852718353271
1598681666.6042106,408550,0.0015151351690292358
1598682222.8782783,409969,0.002084285020828247
1598682691.6014674,411181,0.00045627355575561523
1598682722.1263366,411257,0.00021544098854064941
1598683035.4874568,412076,0.002374321222305298
1598683268.650981,412682,0.00011512637138366699
1598683452.095592,413145,0.0008099079132080078
1598683636.558167,413610,0.0007341206073760986
1598683763.4959514,413963,0.00024577975273132324
1598684159.8826463,415016,9.062886238098145e-05
1598684206.0675843,415136,0.012533143162727356
1598684396.4238317,415636,0.0014118552207946777
1598684578.430229,416105,0.0006603598594665527
1598684968.1357903,417162,0.00018101930618286133
1598685122.5681794,417564,0.0007691532373428345
1598685216.4997015,417800,0.0001386404037475586
1598685228.878262,417808,0.0005011856555938721
1598685418.0391598,418311,0.0005073249340057373
1598685745.136484,419187,0.0039594173431396484
1598686012.807116,419868,0.0004630088806152344
1598686266.8942142,420524,0.00018781423568725586
1598686629.5502727,421497,0.00011730194091796875
1598686649.1097898,421531,0.00023883581161499023
1598686924.8733685,422248,0.001772761344909668
1598686997.7696462,422438,0.0024163126945495605
1598687013.1224437,422493,0.05261246860027313
1598687027.1171458,422506,0.0007755756378173828
1598687384.410027,423467,0.0002848803997039795
1598687491.7262826,423752,0.0002973824739456177
1598687976.5039892,425031,0.0001920461654663086
1598687977.5215364,425036,0.00012817978858947754
1598688202.413373,425618,0.00037154555320739746
1598688529.9484286,426498,0.0014799386262893677
1598688561.377821,426575,0.00029346346855163574
1598688748.2091413,427056,0.0024533867835998535
1598688905.6662385,427486,0.004818513989448547
1598689173.6582363,428172,0.01940225064754486
1598689208.7742846,428259,0.00041165947914123535
1598689324.4251108,428574,0.0037490874528884888
1598689768.8072014,430076,0.008535042405128479
1598689785.0525296,430131,0.00021338462829589844
1598689798.317002,430195,4.073977470397949e-05
1598689871.8143024,430488,0.002065032720565796
1598689937.638795,430731,0.00022515654563903809
1598690224.151112,431874,0.0002790391445159912
1598690275.3085866,432072,3.477931022644043e-05
1598690303.3921585,432192,0.001365378499031067
1598690325.2399328,432270,0.0007730722427368164
1598690667.4712029,433611,0.0002804398536682129
1598690704.9535778,433775,0.00016433000564575195
1598690931.2623277,434669,0.002049386501312256
1598690996.8478317,434910,4.607439041137695e-05
1598690998.5218403,434919,0.0004163384437561035
1598691152.3572385,435522,0.00035084784030914307
1598691178.020843,435629,0.00036910176277160645
1598691185.7851653,435671,0.004392772912979126
1598691328.1486804,436210,0.0004963278770446777
1598691625.025425,437396,0.06026101112365723
1598691862.3533769,438308,0.00046119093894958496
1598691891.5546308,438427,0.00011751055717468262
1598691992.2444377,438825,0.0005986541509628296
1598692234.6945596,439799,0.00023797154426574707
1598692562.0373437,441079,0.042167097330093384
1598692766.6848445,441889,8.445978164672852e-05
1598692860.174165,442250,0.022218450903892517
1598692868.7499242,442289,0.06647719442844391
1598692933.5973523,442536,0.0035872608423233032
1598692959.3115005,442636,0.0034986287355422974
1598692962.6784303,442654,0.00025075674057006836
1598693064.6067915,443054,0.002261221408843994
1598693247.770561,443785,0.024412795901298523
1598693264.91456,443839,0.005663707852363586
1598693526.8814917,444875,0.00010755658149719238
1598693650.3910584,445351,0.00027120113372802734
1598693670.3306084,445419,0.00036963820457458496
1598693812.9229445,445998,0.0007865428924560547
1598694204.2382467,447503,0.005248308181762695
1598694424.9390917,448394,0.00012364983558654785
1598694442.2983289,448455,0.00023362040519714355
1598694489.8800592,448640,0.002763122320175171
1598694576.3357866,448997,0.004115834832191467
1598694638.3344631,449221,0.00015661120414733887
1598694691.000148,449431,0.030851542949676514
1598694943.874242,450432,0.003608226776123047
1598694951.222661,450465,0.0006816387176513672
1598695323.2068827,451926,0.0024696290493011475
1598695403.7079122,452252,0.00021475553512573242
1598695479.11295,452548,0.00022909045219421387
1598695610.8907938,453073,0.02117924392223358
1598695651.6082888,453220,0.0003341883420944214
1598695654.2123928,453234,0.00021439790725708008
1598695741.660103,453583,0.026320680975914
1598695857.1457844,454019,0.005641654133796692
1598695949.9434829,454398,0.0007962882518768311
1598696276.442153,455675,0.0006820559501647949
1598696721.9484112,457416,0.003783971071243286
1598696856.0740852,457958,0.0006478726863861084
1598696982.3463066,458449,0.0024050474166870117
1598696997.714985,458502,0.00027868151664733887
1598697250.3783243,459502,0.0005233883857727051
1598697367.3036468,459981,0.004407674074172974
1598697466.199701,460366,0.0021561384201049805
1598697631.2868984,461004,0.0006685405969619751
1598697711.1660595,461321,8.955597877502441e-05
1598697796.009416,461663,0.0006324052810668945
1598698002.6966739,462470,0.00041410326957702637
1598698221.180561,463315,0.07190901041030884
1598698224.5661278,463333,0.013709083199501038
1598698526.2294261,464523,0.023385733366012573
1598698965.857412,466270,0.00282248854637146
1598699120.9354534,466886,0.0024236738681793213
1598699142.0070763,466960,0.0009793490171432495
1598699166.384598,467061,0.0004095137119293213
1598699374.616793,467880,0.0011284798383712769
1598699552.9853222,468579,4.5686960220336914e-05
1598699556.8822017,468600,0.0020335763692855835
1598699670.1230657,469020,0.002024412155151367
1598699760.1925497,469393,0.004259422421455383
1598699901.60886,469933,0.000390857458114624
1598700060.4545827,470568,0.0017246603965759277
1598700407.07595,471934,0.00017586350440979004
1598700463.8795106,472160,0.0002931058406829834
1598700545.4602118,472492,0.0005640685558319092
1598700587.6815166,472648,0.04088446497917175
1598700614.514143,472754,0.0041991472244262695
1598700640.8955183,472865,0.0014394521713256836
1598701307.4784126,475481,0.006149277091026306
1598701525.7240696,476325,0.005223825573921204
1598701554.2146704,476439,0.00027826428413391113
1598701610.1847372,476663,0.0014720261096954346
1598701666.8631535,476897,0.00018641352653503418
1598701728.2423303,477122,0.13463294506072998
1598701731.3045566,477132,0.0011854469776153564
1598701832.0006905,477536,0.006864458322525024
1598702070.08346,478488,0.0004044473171234131
1598702137.3543813,478737,0.0010003596544265747
1598702142.003545,478762,0.00018221139907836914
1598702213.606113,479039,0.00031182169914245605
1598702242.4574697,479162,0.0014469921588897705
1598702401.6272075,479795,0.0001849532127380371
1598702560.9713387,480406,0.0013637840747833252
1598702667.6970973,480834,0.000490039587020874
1598702746.8519137,481145,0.004372313618659973
1598702781.560172,481293,0.00024333596229553223
1598702790.543564,481307,0.0008251667022705078
1598702806.2638247,481385,0.00029918551445007324
1598703643.761577,484672,0.004305556416511536
1598703712.400247,484940,0.014331549406051636
1598703717.722417,484969,0.0003128349781036377
1598703745.6214218,485079,0.0009226799011230469
1598704116.0539079,486526,0.00024503469467163086
1598704213.9799473,486901,0.0052389055490493774
1598704600.464256,488433,0.007591232657432556
1598704703.5472643,488838,0.00014591217041015625
1598705067.059103,490271,0.0003482699394226074
1598705115.9136384,490463,0.0004515647888183594
1598705132.834921,490515,0.0008866786956787109
1598705287.4663174,491127,0.0009300559759140015
1598705575.271377,492272,0.00027313828468322754
1598705623.8437805,492461,0.00028121471405029297
1598706068.6173098,494204,9.515881538391113e-05
1598706084.890706,494284,0.00010433793067932129
1598706206.8007712,494754,6.121397018432617e-05
1598706506.2143903,495907,0.0003872215747833252
1598706642.0783033,496441,0.0001957714557647705
1598706948.3525045,497650,0.0005322396755218506
1598707205.7286606,498665,0.0001169741153717041
1598707259.1177719,498882,0.0018537342548370361
1598707297.9871798,499019,0.006550133228302002
1598707323.251308,499118,0.003955945372581482
1598707540.7031431,499999,5.3882598876953125e-05
